INDICATION,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,MONTH_DATE,TRX_VOLUME
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-01-01,4.513161
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-02-01,7.398732
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-03-01,5.593139
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-04-01,4.594644
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-05-01,5.088499
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-06-01,5.716105
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-07-01,6.810537
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-08-01,8.434179
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-09-01,9.161862
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-10-01,10.732169
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-11-01,10.284223
HS,TRx Volume,TYENNE IV,PRODUCT,N,2025-12-01,10.456416
HS,TRx Volume,TYENNE IV,PRODUCT,N,2026-01-01,10.571682
HS,TRx Volume,TYENNE IV,PRODUCT,N,2026-02-01,10.097596
HS,TRx Volume,TYENNE IV,PRODUCT,N,2026-03-01,12.580456
HS,TRx Volume,TYENNE IV,PRODUCT,N,2026-04-01,13.380445
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2024-08-01,0.053848
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2024-09-01,0.12658
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2024-10-01,0.154325
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2024-11-01,0.283205
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2024-12-01,0.519213
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-01-01,1.47867
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-02-01,2.891315
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-03-01,5.390095
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-04-01,6.324608
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-05-01,5.671497
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-06-01,8.728879
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-07-01,9.701997
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-08-01,10.235766
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-09-01,13.059831
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-10-01,14.780184
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-11-01,14.785709
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2025-12-01,18.95618
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2026-01-01,21.66548
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2026-02-01,30.609084
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2026-03-01,35.003291
HS,TRx Volume,TYENNE SQ,PRODUCT,N,2026-04-01,33.231744
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-02-01,0.182946
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-03-01,0.322869
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-04-01,0.571484
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-05-01,1.046774
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-06-01,2.35462
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-07-01,4.139908
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-08-01,6.762858
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-09-01,7.854848
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-10-01,14.375895
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-11-01,16.767422
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2025-12-01,17.592233
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-01-01,17.930153
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-02-01,23.860408
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-03-01,31.097445
HS,TRx Volume,STELARA BIOSIMILARS TOTAL IV,PRODUCT,N,2026-04-01,29.497992
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-01-01,0.246293
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-02-01,1.356504
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-03-01,3.878605
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-04-01,20.434848
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-05-01,34.837759
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-06-01,65.120359
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-07-01,129.97667
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-08-01,156.099193
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-09-01,208.27916
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-10-01,239.815206
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-11-01,234.55335
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2025-12-01,292.716743
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-01-01,297.772634
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-02-01,333.558172
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-03-01,389.979496
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ,PRODUCT,N,2026-04-01,432.44014
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-02-01,0.02984
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-03-01,0.014066
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-04-01,0.030316
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-05-01,0.072732
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-06-01,0.152391
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-07-01,0.369026
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-08-01,0.380588
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-09-01,0.528344
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-10-01,0.523881
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-11-01,0.649217
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2025-12-01,0.438921
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-01-01,0.50121
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-02-01,0.76524
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-03-01,1.484162
HS,TRx Volume,STELARA BIOSIMILARS TOTAL SQ 45MG/0.5ML VIAL,PRODUCT,N,2026-04-01,1.396739
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-07-01,0.11465
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-08-01,0.147805
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-09-01,0.298544
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-10-01,0.358275
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-11-01,1.498807
HS,TRx Volume,AVSOLA,PRODUCT,N,2020-12-01,2.957161
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-01-01,8.956736
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-02-01,21.905155
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-03-01,27.228869
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-04-01,16.098168
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-05-01,27.766201
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-06-01,49.545855
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-07-01,88.58344
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-08-01,98.149388
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-09-01,90.366749
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-10-01,98.502651
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-11-01,103.236655
HS,TRx Volume,AVSOLA,PRODUCT,N,2021-12-01,123.420852
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-01-01,155.484048
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-02-01,145.469789
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-03-01,197.634056
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-04-01,209.358173
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-05-01,250.276243
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-06-01,250.185116
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-07-01,281.084378
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-08-01,306.983219
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-09-01,297.795797
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-10-01,327.899403
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-11-01,324.12925
HS,TRx Volume,AVSOLA,PRODUCT,N,2022-12-01,360.58174
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-01-01,447.193698
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-02-01,408.178251
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-03-01,499.008914
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-04-01,490.244912
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-05-01,578.993782
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-06-01,568.800908
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-07-01,620.197094
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-08-01,642.445256
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-09-01,650.917231
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-10-01,672.281415
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-11-01,664.458498
HS,TRx Volume,AVSOLA,PRODUCT,N,2023-12-01,705.070618
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-01-01,780.022792
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-02-01,758.472253
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-03-01,985.596624
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-04-01,635.508407
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-05-01,716.225776
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-06-01,674.782305
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-07-01,720.364094
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-08-01,762.311592
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-09-01,724.079016
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-10-01,758.973225
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-11-01,735.513102
HS,TRx Volume,AVSOLA,PRODUCT,N,2024-12-01,738.986074
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-01-01,795.297203
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-02-01,694.458081
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-03-01,831.379388
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-04-01,785.784348
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-05-01,815.723854
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-06-01,809.551519
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-07-01,869.306356
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-08-01,863.265242
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-09-01,823.354882
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-10-01,849.450974
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-11-01,820.721868
HS,TRx Volume,AVSOLA,PRODUCT,N,2025-12-01,817.092565
HS,TRx Volume,AVSOLA,PRODUCT,N,2026-01-01,870.144509
HS,TRx Volume,AVSOLA,PRODUCT,N,2026-02-01,755.341877
HS,TRx Volume,AVSOLA,PRODUCT,N,2026-03-01,932.25319
HS,TRx Volume,AVSOLA,PRODUCT,N,2026-04-01,882.947629
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-05-01,233.921156
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-06-01,237.255961
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-07-01,256.009873
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-08-01,281.551112
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-09-01,305.468603
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-10-01,344.916336
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-11-01,365.455655
HS,TRx Volume,INFLECTRA,PRODUCT,N,2020-12-01,393.144073
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-01-01,444.904842
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-02-01,444.678405
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-03-01,543.47554
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-04-01,536.059731
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-05-01,622.53764
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-06-01,639.77642
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-07-01,797.15721
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-08-01,883.312993
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-09-01,894.020724
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-10-01,952.474095
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-11-01,966.331751
HS,TRx Volume,INFLECTRA,PRODUCT,N,2021-12-01,1050.456814
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-01-01,1214.447863
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-02-01,1157.87692
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-03-01,1377.211586
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-04-01,1336.397657
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-05-01,1447.861278
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-06-01,1412.134532
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-07-01,1490.347981
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-08-01,1546.285008
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-09-01,1556.9091
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-10-01,1697.631112
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-11-01,1728.678023
HS,TRx Volume,INFLECTRA,PRODUCT,N,2022-12-01,1843.784273
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-01-01,1911.327006
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-02-01,1678.36586
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-03-01,1934.695886
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-04-01,1945.000313
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-05-01,2177.222324
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-06-01,2035.666395
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-07-01,2270.550015
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-08-01,2005.730917
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-09-01,2002.513112
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-10-01,2079.280224
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-11-01,1996.88887
HS,TRx Volume,INFLECTRA,PRODUCT,N,2023-12-01,2047.840449
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-01-01,1977.604296
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-02-01,1840.617154
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-03-01,2066.43464
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-04-01,1955.011782
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-05-01,1987.766004
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-06-01,1870.939462
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-07-01,1887.40459
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-08-01,1937.126187
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-09-01,1972.748034
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-10-01,2076.539402
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-11-01,1939.659948
HS,TRx Volume,INFLECTRA,PRODUCT,N,2024-12-01,1946.529324
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-01-01,2090.93394
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-02-01,1814.099223
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-03-01,2237.158053
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-04-01,2004.868026
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-05-01,2030.841485
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-06-01,2057.516186
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-07-01,2168.242977
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-08-01,2224.157508
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-09-01,2131.574627
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-10-01,2280.513951
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-11-01,2286.42848
HS,TRx Volume,INFLECTRA,PRODUCT,N,2025-12-01,2311.066042
HS,TRx Volume,INFLECTRA,PRODUCT,N,2026-01-01,2409.199381
HS,TRx Volume,INFLECTRA,PRODUCT,N,2026-02-01,2123.677319
HS,TRx Volume,INFLECTRA,PRODUCT,N,2026-03-01,2466.617948
HS,TRx Volume,INFLECTRA,PRODUCT,N,2026-04-01,2342.556133
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-05-01,147.456748
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-06-01,150.097888
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-07-01,162.777494
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-08-01,172.018451
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-09-01,187.936404
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-10-01,202.956611
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-11-01,210.873909
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2020-12-01,247.298221
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-01-01,291.25478
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-02-01,290.409935
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-03-01,355.734824
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-04-01,353.894826
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-05-01,379.097733
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-06-01,370.309608
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-07-01,411.963834
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-08-01,454.622087
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-09-01,508.801032
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-10-01,430.976346
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-11-01,450.206173
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2021-12-01,460.103056
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-01-01,452.241113
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-02-01,407.089822
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-03-01,479.055528
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-04-01,465.95791
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-05-01,513.285131
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-06-01,522.383661
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-07-01,569.781827
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-08-01,621.506584
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-09-01,605.704927
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-10-01,613.207802
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-11-01,595.738707
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2022-12-01,644.366312
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-01-01,631.624523
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-02-01,546.778847
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-03-01,629.453087
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-04-01,592.357768
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-05-01,631.036838
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-06-01,597.413097
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-07-01,619.516914
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-08-01,629.407284
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-09-01,621.182561
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-10-01,638.539547
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-11-01,614.589781
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2023-12-01,635.649146
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-01-01,634.447501
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-02-01,598.548863
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-03-01,665.536534
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-04-01,669.362421
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-05-01,701.661582
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-06-01,650.813384
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-07-01,668.880305
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-08-01,673.580296
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-09-01,656.817736
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-10-01,673.732197
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-11-01,656.176131
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2024-12-01,652.429524
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-01-01,685.110388
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-02-01,572.148291
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-03-01,657.956776
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-04-01,641.839371
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-05-01,656.257225
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-06-01,673.03484
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-07-01,706.324614
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-08-01,734.66813
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-09-01,718.090437
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-10-01,706.857849
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-11-01,712.944141
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2025-12-01,720.324995
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2026-01-01,772.251652
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2026-02-01,700.554852
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2026-03-01,803.297429
HS,TRx Volume,RENFLEXIS,PRODUCT,N,2026-04-01,741.339942
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-05-01,216557.943653
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-06-01,232079.700722
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-07-01,228548.783631
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-08-01,228411.221845
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-09-01,230228.770381
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-10-01,229850.562763
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-11-01,228784.574217
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2020-12-01,240736.11321
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-01-01,235565.354897
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-02-01,221780.416668
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-03-01,265320.354458
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-04-01,244791.633477
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-05-01,251177.771815
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-06-01,259910.648889
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-07-01,247166.921944
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-08-01,262622.513957
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-09-01,256932.159018
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-10-01,254933.050846
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-11-01,260222.636383
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2021-12-01,266465.47648
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-01-01,262217.969073
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-02-01,242222.57707
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-03-01,286059.123776
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-04-01,261598.745732
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-05-01,282924.742957
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-06-01,282259.781705
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-07-01,266589.12458
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-08-01,291595.914562
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-09-01,271706.512778
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-10-01,285113.180571
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-11-01,283905.330434
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2022-12-01,285027.895739
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2023-01-01,288273.776632
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2023-02-01,262404.304909
CD,TRx Volume,CD Market,MARKET_TOTAL,N,2023-03-01,301341.670197
