MARKET,METRIC,PRODUCT,ROW_TYPE,NON_APPROVED_FLAG,WEEK_ENDING,TRX_ADJUSTED
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-11-01,97.50337927566088
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-11-08,102.30677086399116
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-11-15,81.4658917487534
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-11-22,87.60304133518238
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-11-29,86.88675296631777
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-12-06,111.86997408153312
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-12-13,101.27606302812978
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-12-20,116.6988948987008
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2024-12-27,75.88576046667534
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-01-03,70.1554523989328
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-01-10,108.69342379048835
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-01-17,98.7601448892126
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-01-24,73.69906727739878
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-01-31,100.36122416360809
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-02-07,98.33718626066393
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-02-14,85.97521434003902
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-02-21,81.08536852031834
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-02-28,89.64118547413393
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-03-07,109.70080397707652
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-03-14,109.09751383220907
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-03-21,107.2949320965408
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-03-28,106.38832633835844
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-04-04,93.18725677034524
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-04-11,99.2016602107157
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-04-18,100.75420142261024
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-04-25,93.61317522117534
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-05-02,95.5352466459608
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-05-09,90.54334820850988
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-05-16,100.82717610067472
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-05-23,84.36720296690842
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-05-30,86.616011613096
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-06-06,112.76954238552509
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-06-13,106.756213419851
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-06-20,89.78684064063832
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-06-27,85.9116645495089
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-07-04,86.10186735401986
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-07-11,90.06577096374394
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-07-18,96.74678640217634
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-07-25,113.1457678559252
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-08-01,100.3265377690888
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-08-08,101.02391990352116
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-08-15,87.49907508028122
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-08-22,96.17242911429616
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-08-29,116.81082350677362
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-09-05,100.17335782987269
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-09-12,128.9919198311591
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-09-19,126.14047787904524
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-09-26,94.36484234686452
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-10-03,112.6145154903632
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-10-10,90.61464352821598
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-10-17,94.00735282337148
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-10-24,107.24045704050924
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-10-31,100.64016986355637
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-11-07,140.4778005125982
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-11-14,119.33206246516482
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-11-21,119.93299766809642
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-11-28,79.45204988250386
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-12-05,114.62261471004553
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-12-12,107.22177138418272
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-12-19,108.0021644280404
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2025-12-26,72.40378216032764
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-01-02,75.12857828163672
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-01-09,130.2609366634592
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-01-16,142.74289483720136
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-01-23,119.57270431448424
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-01-30,82.58751205915951
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-02-06,132.5352670572144
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-02-13,148.69883269207608
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-02-20,112.59189798093496
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-02-27,124.37192562838278
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-03-06,102.69767127487094
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-03-13,99.301054952842
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-03-20,100.87091670491358
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-03-27,123.85288225301338
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-04-03,111.56157390347538
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-04-10,111.03691885546463
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-04-17,99.056208786488
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-04-24,94.44257961715154
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-05-01,111.04571951575568
SI Market + Oral,TRx (Adjusted),Total Non-Approved Volume,PRODUCT,N,2026-05-08,110.1708384143738
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-08-02,0.0
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-08-09,0.0003257096403047
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-08-16,0.0001323997151417
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-08-23,0.0004106470568257
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-08-30,0.0005566801144641
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-09-06,0.0015672624259803
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-09-13,0.0003891673044728
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-09-20,0.0004286218627607
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-09-27,0.0012908771724012
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-10-04,0.0006061760101031
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-10-11,0.0007201685488636
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-10-18,0.0015257253317358
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-10-25,0.0007627758206255
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-11-01,0.0014613161554261
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-11-08,0.001547220378607
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-11-15,0.0021846487483377
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-11-22,0.0036360062175964
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-11-29,0.0036601729107873
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-12-06,0.0037124848117781
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-12-13,0.0041042737467782
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-12-20,0.0064139534134538
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2024-12-27,0.0034450744965677
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-01-03,0.0057657284751008
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-01-10,0.0110357865550406
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-01-17,0.010349446432462
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-01-24,0.0110564689084588
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-01-31,0.0243317997010994
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-02-07,0.0319257993952962
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-02-14,0.0338772277586902
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-02-21,0.0381155800033912
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-02-28,0.0509536520236504
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-03-07,0.1022623895081387
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-03-14,0.0535118001104244
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-03-21,0.116294980226152
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-03-28,0.118874571951257
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-04-04,0.1030351768278257
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-04-11,0.1143060029416164
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-04-18,0.1695499285365146
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-04-25,0.1312786834038166
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-05-02,0.1171883728204109
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-05-09,0.1666044849103178
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-05-16,0.1444551169170747
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-05-23,0.1155861341021012
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-05-30,0.1223988801109045
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-06-06,0.2341248336283105
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-06-13,0.1602662223019287
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-06-20,0.1287120860028618
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-06-27,0.1799367823570211
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-07-04,0.1917748046157397
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-07-11,0.2169054439407787
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-07-18,0.1957835167624128
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-07-25,0.1795600668203699
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-08-01,0.1916179908503777
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-08-08,0.1877458889397499
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-08-15,0.1678001401241758
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-08-22,0.1495353848891878
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-08-29,0.235515508513476
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-09-05,0.1847889970831957
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-09-12,0.1432570835342951
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-09-19,0.2031549660991944
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-09-26,0.1575608982664388
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-10-03,0.1532307088779941
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-10-10,0.1845493855813724
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-10-17,0.1553101239467096
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-10-24,0.1300957643394322
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-10-31,0.1552105191960553
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-11-07,0.2863790618089755
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-11-14,0.2627671995743889
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-11-21,0.3589357671362877
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-11-28,0.2537462970484266
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-12-05,0.3044942681531633
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-12-12,0.3473950428739493
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-12-19,0.4857009889625692
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2025-12-26,0.2832408731435465
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-01-02,0.4386925750355303
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-01-09,0.5498548931748107
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-01-16,0.5914669374972744
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-01-23,0.4772545718800253
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-01-30,0.6573171979911809
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-02-06,0.67718240831565
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-02-13,0.6876171607040517
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-02-20,0.5570578351829207
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-02-27,0.7257727027979016
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-03-06,0.8033848793415516
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-03-13,0.7138419487174447
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-03-20,0.7225424918440978
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-03-27,0.7243996309900915
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-04-03,0.6427872665096737
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-04-10,0.7409681230058371
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-04-17,0.8795785455345513
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-04-24,0.720952669863135
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-05-01,0.889975089026482
SI Market + Oral,TRx (Adjusted),ACTEMRA BIOSIMILARS SQ TOTAL,PRODUCT,Y,2026-05-08,0.8085832247681509
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-05-03,0.6483929734373355
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-05-10,0.8041880478457996
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-05-17,0.6598999751704012
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-05-24,0.6995429487483459
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-05-31,0.5864220987111659
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-06-07,0.6490507069186551
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-06-14,0.5954301118355689
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-06-21,0.5858106836892494
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-06-28,0.5725623533106275
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-07-05,0.3511071475250822
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-07-12,0.6894879030424262
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-07-19,0.52792428646653
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-07-26,0.6419609213076731
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-08-02,0.4661195356576258
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-08-09,0.422607107915491
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-08-16,0.4477251131418826
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-08-23,0.5977863067188102
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-08-30,0.7157348485110875
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-09-06,0.4123759154445662
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-09-13,0.5943013556375302
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-09-20,0.454221908387346
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-09-27,0.4145906552380289
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-10-04,0.5108453148483368
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-10-11,0.5352631431871084
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-10-18,0.5376823526455116
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-10-25,0.5606550601476077
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-11-01,0.4414624521173374
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-11-08,0.5191214771344287
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-11-15,0.5000383834461087
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-11-22,0.5724171994149817
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-11-29,0.4166406616516532
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-12-06,0.5182208123174397
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-12-13,0.4235678340784062
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-12-20,0.5800361194717203
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2024-12-27,0.5067406944743149
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-01-03,0.427393533005978
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-01-10,0.5290684908534299
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-01-17,0.5356383914732273
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-01-24,0.4715777650758681
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-01-31,0.5567607091837663
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-02-07,0.5561606367835776
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-02-14,0.692649096672177
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-02-21,0.6384823712953679
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-02-28,0.7406839311612727
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-03-07,1.26262546768452
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-03-14,1.25165628435357
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-03-21,0.8580868826590603
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-03-28,1.2191497010076866
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-04-04,1.1315147541268753
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-04-11,1.5081782424105237
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-04-18,1.3414472254839829
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-04-25,1.3960869133307034
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-05-02,1.4209396594132515
SI Market + Oral,TRx (Adjusted),ACTEMRA SQ,PRODUCT,Y,2025-05-09,1.631526883230337
